,minute_of_hour,hour_of_week,day_of_week,week_of_month,month,units_consumed
21198,30,14,1,3,3,1.3510965629099472
21199,35,14,1,3,3,1.3446239481091764
21200,40,14,1,3,3,1.3381017557346109
21201,45,14,1,3,3,1.331537231995662
21202,50,14,1,3,3,1.3249376701323026
21203,55,14,1,3,3,1.3183104023120829
21204,0,15,1,3,3,1.3116627914841217
21205,5,15,1,3,3,1.3050022231987646
21206,10,15,1,3,3,1.2983360974022666
21207,15,15,1,3,3,1.291671820215256
21208,20,15,1,3,3,1.2850167957045624
21209,25,15,1,3,3,1.278378417657194
21210,30,15,1,3,3,1.271764061365869
21211,35,15,1,3,3,1.2651810754348687
21212,40,15,1,3,3,1.2586367736157458
21213,45,15,1,3,3,1.2521384266817541
21214,50,15,1,3,3,1.2456932543498236
21215,55,15,1,3,3,1.2393084172594864
21216,0,16,1,3,3,1.2329910090173026
21217,5,16,1,3,3,1.226748048315892
21218,10,16,1,3,3,1.220586471135978
21219,15,16,1,3,3,1.2145131230405437
21220,20,16,1,3,3,1.2085347515693123
21221,25,16,1,3,3,1.2026579987422568
21222,30,16,1,3,3,1.196889393680138
21223,35,16,1,3,3,1.1912353453506803
21224,40,16,1,3,3,1.1857021354481159
21225,45,16,1,3,3,1.180295911414246
21226,50,16,1,3,3,1.1750226796084697
21227,55,16,1,3,3,1.169888298634727
21228,0,17,1,3,3,1.1648984728325926
21229,5,17,1,3,3,1.1600587459396023
21230,10,17,1,3,3,1.155374494932186
21231,15,17,1,3,3,1.150850924051769
21232,20,17,1,3,3,1.1464930590228786
21233,25,17,1,3,3,1.14230574146943
21234,30,17,1,3,3,1.1382936235357046
21235,35,17,1,3,3,1.1344611627177508
21236,40,17,1,3,3,1.130812616911121
21237,45,17,1,3,3,1.1273520396802357
21238,50,17,1,3,3,1.1240832757548942
21239,55,17,1,3,3,1.1210099567587233
21240,0,18,1,3,3,1.1181354971744548
21241,5,18,1,3,3,1.115463090550345
21242,10,18,1,3,3,1.1129957059521511
21243,15,18,1,3,3,1.1107360846644954
21244,20,18,1,3,3,1.1086867371452258
21245,25,18,1,3,3,1.106849940236311
21246,30,18,1,3,3,1.1052277346342367
21247,35,18,1,3,3,1.1038219226227952
21248,40,18,1,3,3,1.1026340660707015
21249,45,18,1,3,3,1.1016654846963656
21250,50,18,1,3,3,1.1009172546016681
21251,55,18,1,3,3,1.1003902070764104
21252,0,19,1,3,3,1.1000849276747298
21253,5,19,1,3,3,1.1000017555645556
21254,10,19,1,3,3,1.1001407831507877
21255,15,19,1,3,3,1.1005018559726323
21256,20,19,1,3,3,1.1010845728752108
21257,25,19,1,3,3,1.1018882864552497
21258,30,19,1,3,3,1.102912103780338
21259,35,19,1,3,3,1.1041548873809997
21260,40,19,1,3,3,1.1056152565144206
21261,45,19,1,3,3,1.1072915886984749
21262,50,19,1,3,3,1.1091820215142913
21263,55,19,1,3,3,1.1112844546754501
21264,0,20,1,3,3,1.1135965523613978
21265,5,20,1,3,3,1.1161157458125754
21266,10,20,1,3,3,1.118839236184298
21267,15,20,1,3,3,1.1217639976563447
21268,20,20,1,3,3,1.1248867807946372
21269,25,20,1,3,3,1.1282041161614063
21270,30,20,1,3,3,1.1317123181697213
21271,35,20,1,3,3,1.1354074891782744
21272,40,20,1,3,3,1.1392855238216615
21273,45,20,1,3,3,1.143342113571435
21274,50,20,1,3,3,1.1475727515229923
21275,55,20,1,3,3,1.1519727374027335
21276,0,21,1,3,3,1.1565371827901312
21277,5,21,1,3,3,1.161261016548744
21278,10,21,1,3,3,1.1661389904603843
21279,15,21,1,3,3,1.1711656850558694
21280,20,21,1,3,3,1.1763355156361308
21281,25,21,1,3,3,1.1816427384767887
21282,30,21,1,3,3,1.1870814572095834
21283,35,21,1,3,3,1.1926456293732188
21284,40,21,1,3,3,1.1983290731266243
21285,45,21,1,3,3,1.2041254741169518
21286,50,21,1,3,3,1.2100283924949913
21287,55,21,1,3,3,1.2160312700698392
21288,0,22,1,3,3,1.2221274375950397
21289,5,22,1,3,3,1.2283101221782948
21290,10,22,1,3,3,1.2345724548061234
21291,15,22,1,3,3,1.2409074779754312
21292,20,22,1,3,3,1.2473081534232704
21293,25,22,1,3,3,1.2537673699465346
21294,30,22,1,3,3,1.2602779513024798
21295,35,22,1,3,3,1.2668326641816319
21296,40,22,1,3,3,1.2734242262439646
21297,45,22,1,3,3,1.280045314209772
21298,50,22,1,3,3,1.2866885719958046
21299,55,22,1,3,3,1.2933466188879823
21300,0,23,1,3,3,1.3000120577413383
21301,5,23,1,3,3,1.3066774831984445
21302,10,23,1,3,3,1.3133354899167557
21303,15,23,1,3,3,1.319978680795939
21304,20,23,1,3,3,1.326599675196248
21305,25,23,1,3,3,1.3331911171383855
21306,30,23,1,3,3,1.3397456834761003
21307,35,23,1,3,3,1.3462560920321742
21308,40,23,1,3,3,1.3527151096891157
21309,45,23,1,3,3,1.3591155604251226
21310,50,23,1,3,3,1.3654503332867458
21311,55,23,1,3,3,1.3717123902891306
21312,0,0,2,3,3,1.5778947742354057
21313,5,0,2,3,3,1.583990616446099
21314,10,0,2,3,3,1.5899931443903408
21315,15,0,2,3,3,1.595895689210117
21316,20,0,2,3,3,1.6016916931295506
21317,25,0,2,3,3,1.6073747167405805
21318,30,0,2,3,3,1.6129384461571408
21319,35,0,2,3,3,1.6183767000300557
21320,40,0,2,3,3,1.6236834364144925
21321,45,0,2,3,3,1.6288527594826487
21322,50,0,2,3,3,1.6338789260739945
21323,55,0,2,3,3,1.638756352076078
21324,0,1,2,3,3,1.643479618628449
21325,5,1,2,3,3,1.6480434781430904
21326,10,1,2,3,3,1.6524428601344705
21327,15,1,2,3,3,1.6566728768529868
21328,20,1,2,3,3,1.660728828715234
21329,25,1,2,3,3,1.6646062095253085
21330,30,1,2,3,3,1.6683007114811763
21331,35,1,2,3,3,1.6718082299607566
21332,40,1,2,3,3,1.6751248680821478
21333,45,1,2,3,3,1.678246941033064
21334,50,1,2,3,3,1.6811709801647607
21335,55,1,2,3,3,1.6838937368456852
21336,0,2,2,3,3,1.6864121860707533
21337,5,2,2,3,3,1.6887235298221213
21338,10,2,2,3,3,1.6908252001778583
21339,15,2,2,3,3,1.692714862164893
21340,20,2,2,3,3,1.6943904163532035
21341,25,2,2,3,3,1.695850001188278
21342,30,2,2,3,3,1.6970919950593524
21343,35,2,2,3,3,1.698115018101009
21344,40,2,2,3,3,1.6989179337262268
21345,45,2,2,3,3,1.6994998498891296
21346,50,2,2,3,3,1.6998601200760717
21347,55,2,2,3,3,1.6999983440239088
21348,0,3,2,3,3,1.6999143681646962
21349,5,3,2,3,3,1.6996082857963055
21350,10,3,2,3,3,1.6990804369787682
21351,15,3,2,3,3,1.6983314081564644
21352,20,3,2,3,3,1.6973620315065885
21353,25,3,2,3,3,1.6961733840145783
21354,30,3,2,3,3,1.6947667862775848
21355,35,3,2,3,3,1.6931438010372708
21356,40,3,2,3,3,1.6913062314436127
21357,45,3,2,3,3,1.6892561190515556
21358,50,3,2,3,3,1.6869957415528478
21359,55,3,2,3,3,1.6845276102454945
21360,0,4,2,3,3,1.681854467243718
21361,5,4,2,3,3,1.6789792824313963
21362,10,4,2,3,3,1.6759052501625205
21363,15,4,2,3,3,1.6726357857122747
21364,20,4,2,3,3,1.6691745214825744
21365,25,4,2,3,3,1.6655253029664796
21366,30,4,2,3,3,1.6616921844757973
21367,35,4,2,3,3,1.6576794246367594
21368,40,4,2,3,3,1.6534914816585766
21369,45,4,2,3,3,1.6491330083803821
21370,50,4,2,3,3,1.6446088471018614
21371,55,4,2,3,3,1.6399240242034785
21372,0,5,2,3,3,1.6350837445620348
21373,5,5,2,3,3,1.6300933857680677
21374,10,5,2,3,3,1.6249584921512716
21375,15,5,2,3,3,1.619684768620772
21376,20,5,2,3,3,1.614278074326819
21377,25,5,2,3,3,1.6087444161512745
21378,30,5,2,3,3,1.6030899420339746
21379,35,5,2,3,3,1.5973209341422054
21380,40,5,2,3,3,1.5914438018912382
21381,45,5,2,3,3,1.5854650748233774
21382,50,5,2,3,3,1.5793913953536662
21383,55,5,2,3,3,1.5732295113899875
21384,0,6,2,3,3,1.5669862688361638
21385,5,6,2,3,3,1.5606686039860589
21386,10,6,2,3,3,1.5542835358173859
21387,15,6,2,3,3,1.5478381581934348
21388,20,6,2,3,3,1.5413396319818191
21389,25,6,2,3,3,1.5347951770986477
21390,30,6,2,3,3,1.5282120644872295
21391,35,6,2,3,3,1.5215976080398605
21392,40,6,2,3,3,1.5149591564720961
21393,45,6,2,3,3,1.5083040851583362
21394,50,6,2,3,3,1.5016397879375876
21395,55,6,2,3,3,1.4949736688989377
21396,0,7,2,3,3,1.4883131341555067
21397,5,7,2,3,3,1.4816655836162842
21398,10,7,2,3,3,1.4750384027646344
21399,15,7,2,3,3,1.4684389544530534
21400,20,7,2,3,3,1.4618745707229346
21401,25,7,2,3,3,1.4553525446587
21402,30,7,2,3,3,1.448880122284988
21403,35,7,2,3,3,1.442464494516352
21404,40,7,2,3,3,1.4361127891680494
21405,45,7,2,3,3,1.4298320630370664
21406,50,7,2,3,3,1.4236292940618307
21407,55,7,2,3,3,1.4175113735697278
21408,0,8,2,3,3,1.4114850986208427
21409,5,8,2,3,3,1.4055571644562448
21410,10,8,2,3,3,1.399734157059603
21411,15,8,2,3,3,1.3940225458400635
21412,20,8,2,3,3,1.3884286764447615
21413,25,8,2,3,3,1.382958763708637
21414,30,8,2,3,3,1.3776188847497801
21415,35,8,2,3,3,1.3724149722176668
21416,40,8,2,3,3,1.367352807702006
21417,45,8,2,3,3,1.36243801530924
21418,50,8,2,3,3,1.3576760554141865
21419,55,8,2,3,3,1.3530722185934851
21420,0,9,2,3,3,1.348631619747784
21421,5,9,2,3,3,1.3443591924189497
21422,10,9,2,3,3,1.3402596833089113
21423,15,9,2,3,3,1.3363376470060746
21424,20,9,2,3,3,1.3325974409250527
21425,25,9,2,3,3,1.3290432204655993
21426,30,9,2,3,3,1.3256789343959001
21427,35,9,2,3,3,1.3225083204655044
21428,40,9,2,3,3,1.3195349012525839
21429,45,9,2,3,3,1.3167619802503687
21430,50,9,2,3,3,1.3141926381969167
21431,55,9,2,3,3,1.311829729652423
21432,0,10,2,3,3,1.3096758798277288
21433,5,10,2,3,3,1.3077334816677246
21434,10,10,2,3,3,1.3060046931927545
21435,15,10,2,3,3,1.3044914351010617
21436,20,10,2,3,3,1.30319538863484
21437,25,10,2,3,3,1.3021179937123823
21438,30,10,2,3,3,1.3012604473283262
21439,35,10,2,3,3,1.3006237022237617
21440,40,10,2,3,3,1.300208465827743
21441,45,10,2,3,3,1.3000151994713254
21442,50,10,2,3,3,1.3000441178750228
21443,55,10,2,3,3,1.30029518891025
21444,0,11,2,3,3,1.3007681336350196
21445,5,11,2,3,3,1.3014624266038508
21446,10,11,2,3,3,1.302377296451533
21447,15,11,2,3,3,1.3035117267501346
21448,20,11,2,3,3,1.3048644571382524
21449,25,11,2,3,3,1.3064339847212925
21450,30,11,2,3,3,1.3082185657411751
21451,35,11,2,3,3,1.3102162175136978
21452,40,11,2,3,3,1.3124247206313
21453,45,11,2,3,3,1.3148416214288172
21454,50,11,2,3,3,1.3174642347095695
21455,55,11,2,3,3,1.3202896467286065
21456,0,12,2,3,3,1.3233147184299208
21457,5,12,2,3,3,1.3265360889339222
21458,10,12,2,3,3,1.329950179271465
21459,15,12,2,3,3,1.3335531963600717
21460,20,12,2,3,3,1.337341137218102
21461,25,12,2,3,3,1.3413097934120461
21462,30,12,2,3,3,1.345454755732206
21463,35,12,2,3,3,1.3497714190913133
21464,40,12,2,3,3,1.3542549876408472
21465,45,12,2,3,3,1.3589004800991993
21466,50,12,2,3,3,1.3637027352860116
21467,55,12,2,3,3,1.3686564178562453
21468,0,13,2,3,3,1.3737560242277416
21469,5,13,2,3,3,1.3789958886958467
21470,10,13,2,3,3,1.3843701897279903
21471,15,13,2,3,3,1.389872956431491
21472,20,13,2,3,3,1.3954980751871924
21473,25,13,2,3,3,1.4012392964418572
21474,30,13,2,3,3,1.4070902416513964
21475,35,13,2,3,3,1.4130444103675244
21476,40,13,2,3,3,1.4190951874597293
21477,45,13,2,3,3,1.4252358504648575
21478,50,13,2,3,3,1.431459577055747
21479,55,13,2,3,3,1.4377594526209287
21480,0,14,2,3,3,1.444128477946732
21481,5,14,2,3,3,1.4505595769935975
21482,10,14,2,3,3,1.4570456047575506
21483,15,14,2,3,3,1.4635793552082936
21484,20,14,2,3,3,1.4701535692952974
21485,25,14,2,3,3,1.4767609430125772
21486,30,14,2,3,3,1.4833941355135494
21487,35,14,2,3,3,1.4900457772666804
21488,40,14,2,3,3,1.4967084782432336
21489,45,14,2,3,3,1.503374836127562
21490,50,14,2,3,3,1.5100374445411862
21491,55,14,2,3,3,1.5166889012712514
21492,0,15,2,3,3,1.5233218164945834
21493,5,15,2,3,3,1.529928820987752
21494,10,15,2,3,3,1.5365025743143839
21495,15,15,2,3,3,1.5430357729803583
21496,20,15,2,3,3,1.5495211585481836
21497,25,15,2,3,3,1.5559515257011138
21498,30,15,2,3,3,1.5623197302482486
21499,35,15,2,3,3,1.5686186970619203
21500,40,15,2,3,3,1.5748414279381322
21501,45,15,2,3,3,1.5809810093716619
21502,50,15,2,3,3,1.5870306202369395
21503,55,15,2,3,3,1.5929835393665013
21504,0,16,2,3,3,1.598833153018176
21505,5,16,2,3,3,1.6045729622230491
21506,10,16,2,3,3,1.6101965900057913
21507,15,16,2,3,3,1.61569778846965
21508,20,16,2,3,3,1.6210704457378327
21509,25,16,2,3,3,1.626308592743893
21510,30,16,2,3,3,1.6314064098633385
21511,35,16,2,3,3,1.6363582333793913
21512,40,16,2,3,3,1.6411585617753666
21513,45,16,2,3,3,1.645802061846856
21514,50,16,2,3,3,1.6502835746270617
21515,55,16,2,3,3,1.6545981211183824
21516,0,17,2,3,3,1.658740907824153
21517,5,17,2,3,3,1.6627073320742027
21518,10,17,2,3,3,1.6664929871385432
21519,15,17,2,3,3,1.6700936671232263
21520,20,17,2,3,3,1.673505371643151
21521,25,17,2,3,3,1.6767243102664797
21522,30,17,2,3,3,1.679746906725908
21523,35,17,2,3,3,1.6825698028918812
21524,40,17,2,3,3,1.6851898625035227
21525,45,17,2,3,3,1.6876041746530117
21526,50,17,2,3,3,1.6898100570196795
21527,55,17,2,3,3,1.6918050588500595
21528,0,18,2,3,3,1.6935869636806768
21529,5,18,2,3,3,1.6951537918005992
21530,10,18,2,3,3,1.696503802450884
21531,15,18,2,3,3,1.697635495758586
21532,20,18,2,3,3,1.6985476144031135
21533,25,18,2,3,3,1.6992391450131463
21534,30,18,2,3,3,1.6997093192924824
21535,35,18,2,3,3,1.6999576148736262
21536,40,18,2,3,3,1.6999837558981412
21537,45,18,2,3,3,1.699787713323135
21538,50,18,2,3,3,1.6993697049535224
21539,55,18,2,3,3,1.6987301952000418
21540,0,19,2,3,3,1.6978698945632993
21541,5,19,2,3,3,1.696789758844385
21542,10,19,2,3,3,1.6954909880829712
21543,15,19,2,3,3,1.6939750252240775
21544,20,19,2,3,3,1.692243554514919
21545,25,19,2,3,3,1.690298499633711
21546,30,19,2,3,3,1.6881420215524343
21547,35,19,2,3,3,1.6857765161360097
21548,40,19,2,3,3,1.6832046114804253
21549,45,19,2,3,3,1.680429164992932
21550,50,19,2,3,3,1.67745326021742
21551,55,19,2,3,3,1.6742802034086197
21552,0,20,2,3,3,1.670913519858764
21553,5,20,2,3,3,1.6673569499809986
21554,10,20,2,3,3,1.6636144451537302
21555,15,20,2,3,3,1.6596901633306649
21556,20,20,2,3,3,1.6555884644212084
21557,25,20,2,3,3,1.651313905446609
21558,30,20,2,3,3,1.6468712354771147
21559,35,20,2,3,3,1.6422653903556292
21560,40,20,2,3,3,1.6375014872140081
21561,45,20,2,3,3,1.6325848187878522
21562,50,20,2,3,3,1.6275208475363017
21563,55,20,2,3,3,1.6223151995730982
21564,0,21,2,3,3,1.6169736584159937
21565,5,21,2,3,3,1.6115021585611786
21566,10,21,2,3,3,1.6059067788900825
21567,15,21,2,3,3,1.6001937359155756
21568,20,21,2,3,3,1.594369376875445
21569,25,21,2,3,3,1.5884401726805235
21570,30,21,2,3,3,1.5824127107255344
21571,35,21,2,3,3,1.5762936875703215
21572,40,21,2,3,3,1.5700899014999745
21573,45,21,2,3,3,1.5638082449719435
21574,50,21,2,3,3,1.5574556969583349
21575,55,21,2,3,3,1.5510393151923005
21576,0,22,2,3,3,1.544566228326794
21577,5,22,2,3,3,1.5380436280146688
21578,10,22,2,3,3,1.531478760918558
21579,15,22,2,3,3,1.5248789206598623
21580,20,22,2,3,3,1.5182514397154314
21581,25,22,2,3,3,1.511603681271212
21582,30,22,2,3,3,1.5049430310415526
21583,35,22,2,3,3,1.498276889063704
21584,40,22,2,3,3,1.4916126614762713
21585,45,22,2,3,3,1.4849577522910247
21586,50,22,2,3,3,1.4783195551668444
21587,55,22,2,3,3,1.471705445195374
21588,0,23,2,3,3,1.4651227707072987
21589,5,23,2,3,3,1.4585788451081558
21590,10,23,2,3,3,1.4520809387531703
21591,15,23,2,3,3,1.4456362708697863
21592,20,23,2,3,3,1.4392520015371333
21593,25,23,2,3,3,1.4329352237309871
21594,30,23,2,3,3,1.4266929554435048
21595,35,23,2,3,3,1.4205321318861335
21596,40,23,2,3,3,1.4144595977846166
21597,45,23,2,3,3,1.4084820997743233
21598,50,23,2,3,3,1.4026062789047629
21599,55,23,2,3,3,1.396838663261285
21600,0,0,3,3,3,1.591185660712401
21601,5,0,3,3,3,1.5856535517904715
21602,10,0,3,3,3,1.5802484827140428
21603,15,0,3,3,3,1.5749764585594028
21604,20,0,3,3,3,1.5698433365887798
21605,25,0,3,3,3,1.5648548197429508
21606,30,0,3,3,3,1.5600164503051914
21607,35,0,3,3,3,1.5553336037438212
21608,40,0,3,3,3,1.5508114827399122
21609,45,0,3,3,3,1.5464551114071363
21610,50,0,3,3,3,1.542269329709902
21611,55,0,3,3,3,1.53825878808617
21612,0,1,3,3,3,1.5344279422806935
21613,5,1,3,3,3,1.5307810483947069
21614,10,1,3,3,3,1.527322158157335
21615,15,1,3,3,3,1.524055114424137
21616,20,1,3,3,3,1.5209835469075899
21617,25,1,3,3,3,1.5181108681444873
21618,30,1,3,3,3,1.5154402697046088
21619,35,1,3,3,3,1.5129747186448015
21620,40,1,3,3,3,1.5107169542125947
21621,45,1,3,3,3,1.5086694848028572
21622,50,1,3,3,3,1.5068345851709763
21623,55,1,3,3,3,1.505214293905545
21624,0,2,3,3,3,1.503810411163501
21625,5,2,3,3,3,1.5026244966701268
21626,10,2,3,3,3,1.501657867986198
21627,15,2,3,3,3,1.5009115990441375
21628,20,2,3,3,3,1.5003865189548848
21629,25,2,3,3,3,1.500083211086742
21630,30,2,3,3,3,1.5000020124172504
21631,35,2,3,3,3,1.5001430131587987
21632,40,2,3,3,3,1.5005060566584039
21633,45,2,3,3,3,1.5010907395717457
21634,50,2,3,3,3,1.5018964123112943
21635,55,2,3,3,3,1.5029221797680015
21636,0,3,3,3,3,1.5041669023057813
21637,5,3,3,3,3,1.5056291970276365
21638,10,3,3,3,3,1.5073074393120938
21639,15,3,3,3,3,1.5091997646181563
21640,20,3,3,3,3,1.5113040705568344
21641,25,3,3,3,3,1.5136180192268887
21642,30,3,3,3,3,1.5161390398122996
21643,35,3,3,3,3,1.5188643314384382
21644,40,3,3,3,3,1.5217908662838775
21645,45,3,3,3,3,1.524915392944286
21646,50,3,3,3,3,1.5282344400448262
21647,55,3,3,3,3,1.531744320096851
21648,0,4,3,3,3,1.5354411335946978
21649,5,4,3,3,3,1.5393207733481415
21650,10,4,3,3,3,1.5433789290454702
21651,15,4,3,3,3,1.547611092042303
21652,20,4,3,3,3,1.5520125603706725
21653,25,4,3,3,3,1.5565784439630375
21654,30,4,3,3,3,1.56130367008513
21655,35,4,3,3,3,1.5661829889718366
21656,40,4,3,3,3,1.5712109796596634
21657,45,4,3,3,3,1.5763820560095705
21658,50,4,3,3,3,1.5816904729131536
21659,55,4,3,3,3,1.5871303326755404
21660,0,5,3,3,3,1.5926955915677046
21661,5,5,3,3,3,1.5983800665412096
21662,10,5,3,3,3,1.6041774420975723
21663,15,5,3,3,3,1.610081277304773
21664,20,5,3,3,3,1.6160850129533024
21665,25,5,3,3,3,1.6221819788434184
21666,30,5,3,3,3,1.6283654011958346
21667,35,5,3,3,3,1.6346284101773594
21668,40,5,3,3,3,1.6409640475334637
21669,45,5,3,3,3,1.6473652743188758
21670,50,5,3,3,3,1.6538249787179498
21671,55,5,3,3,3,1.6603359839458633
21672,0,6,3,3,3,1.666891056222217
21673,5,6,3,3,3,1.6734829128077355
21674,10,6,3,3,3,1.6801042300954958
21675,15,6,3,3,3,1.6867476517474245
21676,20,6,3,3,3,1.693405796867385
21677,25,6,3,3,3,1.7000712682013468
21678,30,6,3,3,3,1.7067366603557277
21679,35,6,3,3,3,1.7133945680249818
21680,40,6,3,3,3,1.7200375942188657
21681,45,6,3,3,3,1.7266583584806001
21682,50,6,3,3,3,1.7332495050865284
21683,55,6,3,3,3,1.7398037112185203
21684,0,7,3,3,3,1.746313695099594
21685,5,7,3,3,3,1.7527722240840753
21686,10,7,3,3,3,1.7591721226930366
21687,15,7,3,3,3,1.7655062805864474
21688,20,7,3,3,3,1.7717676604627308
21689,25,7,3,3,3,1.7779493058773073
21690,30,7,3,3,3,1.7840443489711781
21691,35,7,3,3,3,1.7900460181012987
21692,40,7,3,3,3,1.7959476453638663
21693,45,7,3,3,3,1.8017426740023565
21694,50,7,3,3,3,1.8074246656922544
21695,55,7,3,3,3,1.8129873076940053
21696,0,8,3,3,3,1.8184244198665596
21697,5,8,3,3,3,1.8237299615334857
21698,10,8,3,3,3,1.8288980381943234
21699,15,8,3,3,3,1.833922908073347
21700,20,8,3,3,3,1.8387989884987614
21701,25,8,3,3,3,1.8435208621050299
21702,30,8,3,3,3,1.848083282851711
21703,35,8,3,3,3,1.852481181851788
21704,40,8,3,3,3,1.8567096730032717
21705,45,8,3,3,3,1.8607640584176455
21706,50,8,3,3,3,1.8646398336393444
21707,55,8,3,3,3,1.8683326926501946
21708,0,9,3,3,3,1.8718385326534026
21709,5,9,3,3,3,1.875153458631869
21710,10,9,3,3,3,1.8782737876755364
21711,15,9,3,3,3,1.8811960530731526
21712,20,9,3,3,3,1.883917008163779
21713,25,9,3,3,3,1.8864336299439146
21714,30,9,3,3,3,1.8887431224260396
21715,35,9,3,3,3,1.8908429197449959
21716,40,9,3,3,3,1.8927306890086573
21717,45,9,3,3,3,1.8944043328898355
21718,50,9,3,3,3,1.895861991956397
21719,55,9,3,3,3,1.89710204673712
21720,0,10,3,3,3,1.8981231195209238
21721,5,10,3,3,3,1.8989240758875425
21722,10,10,3,3,3,1.8995040259678588
21723,15,10,3,3,3,1.8998623254325544
21724,20,10,3,3,3,1.8999985762079759
21725,25,10,3,3,3,1.8999126269183897
21726,30,10,3,3,3,1.8996045730541633
21727,35,10,3,3,3,1.8990747568656778
21728,40,10,3,3,3,1.8983237669830815
21729,45,10,3,3,3,1.897352437762317
21730,50,10,3,3,3,1.8961618483581428
21731,55,10,3,3,3,1.8947533215251986
21732,0,11,3,3,3,1.8931284221483902
21733,5,11,3,3,3,1.8912889555043049
21734,10,11,3,3,3,1.8892369652555239
21735,15,11,3,3,3,1.8869747311801242
21736,20,11,3,3,3,1.8845047666387846
21737,25,11,3,3,3,1.8818298157824394
21738,30,11,3,3,3,1.8789528505035347
21739,35,11,3,3,3,1.8758770671341758
21740,40,11,3,3,3,1.8726058828950134
21741,45,11,3,3,3,1.8691429320986606
21742,50,11,3,3,3,1.8654920621119904
21743,55,11,3,3,3,1.8616573290816092
21744,0,12,3,3,3,1.8576429934274896
21745,5,12,3,3,3,1.853453515109584
21746,10,12,3,3,3,1.8490935486728293
21747,15,12,3,3,3,1.8445679380758238
21748,20,12,3,3,3,1.839881711309206
21749,25,12,3,3,3,1.8350400748094844
21750,30,12,3,3,3,1.8300484076747106
21751,35,12,3,3,3,1.8249122556881574
21752,40,12,3,3,3,1.8196373251569566
21753,45,12,3,3,3,1.814229476572399
21754,50,12,3,3,3,1.8086947180987742
21755,55,12,3,3,3,1.8030391988983212
21756,0,13,3,3,3,1.7972692022994206
21757,5,13,3,3,3,1.7913911388158446
21758,10,13,3,3,3,1.7854115390245058
21759,15,13,3,3,3,1.77933704631001
21760,20,13,3,3,3,1.7731744094837605
21761,25,13,3,3,3,1.7669304752860584
21762,30,13,3,3,3,1.7606121807791903
21763,35,13,3,3,3,1.75422654564038
21764,40,13,3,3,3,1.7477806643628258
21765,45,13,3,3,3,1.741281698373748
21766,50,13,3,3,3,1.7347368680778525
21767,55,13,3,3,3,1.7281534448354676
21768,0,14,3,3,3,1.72153874288407
21769,5,14,3,3,3,1.7149001112119726
21770,10,14,3,3,3,1.7082449253936274
21771,15,14,3,3,3,1.7015805793952563
21772,20,14,3,3,3,1.6949144773601847
21773,25,14,3,3,3,1.6882540253826417
21774,30,14,3,3,3,1.6816066232796179
21775,35,14,3,3,3,1.6749796563695636
21776,40,14,3,3,3,1.6683804872673296
21777,45,14,3,3,3,1.6618164477041049
21778,50,14,3,3,3,1.6552948303818942
21779,55,14,3,3,3,1.648822880871221
21780,0,15,3,3,3,1.6424077895613283
21781,5,15,3,3,3,1.6360566836714618
21782,10,15,3,3,3,1.6297766193325414
21783,15,15,3,3,3,1.6235745737478013
21784,20,15,3,3,3,1.6174574374409347
21785,25,15,3,3,3,1.611432006600748
21786,30,15,3,3,3,1.6055049755304998
21787,35,15,3,3,3,1.5996829292105543
21788,40,15,3,3,3,1.593972335982293
21789,45,15,3,3,3,1.5883795403618146
21790,50,15,3,3,3,1.582910755991088
21791,55,15,3,3,3,1.5775720587346174
21792,0,16,3,3,3,1.5723693799289962
21793,5,16,3,3,3,1.5673084997932178
21794,10,16,3,3,3,1.562395041006769
21795,15,16,3,3,3,1.557634462462854
21796,20,16,3,3,3,1.5530320532034176
21797,25,16,3,3,3,1.54859292654303
21798,30,16,3,3,3,1.5443220143879937
21799,35,16,3,3,3,1.5402240617568654
21800,40,16,3,3,3,1.5363036215087622
